tiempo, mV
5.222,0.101207691190969
5.224,0.0955278551449772
5.226,0.0963782381959423
5.228,0.0871738186539267
5.23,0.109021130325902
5.232,0.1075368782907
5.234,0.102566574875874
5.236,0.110951383175218
5.238,0.110847289364222
5.24,0.11526711513755
5.242,0.117943822180285
5.244,0.126070422297724
5.246,0.131167400805529
5.248,0.1603435175499
5.25,0.179999999999996
5.252,0.187698743101903
5.254,0.186193278969472
5.256,0.157440987793979
5.258,0.134416857594722
5.26,0.0997328848624578
5.262,0.106792030860784
5.264,0.115537206733077
5.266,0.130072745349121
5.268,0.144420861057488
5.27,0.155978869674094
5.272,0.149783920694271
5.274,0.136261082029068
5.276,0.115960734763331
5.278,0.106431629034034
5.28,0.107936609022289
5.282,0.140352184306819
5.284,0.157956385769059
5.286,0.177246368686501
5.288,0.18128499110333
5.29,0.183244294954151
5.292,0.152244318690551
5.294,0.131045092924602
5.296,0.111847574990689
5.298,0.10247606842635
5.3,0.104999999999995
5.302,0.12252393157364
5.304,0.133152425009309
5.306,0.123954907075407
5.308,0.112755681309457
5.31,0.0967557050458551
5.312,0.0687150088966719
5.314,0.0627536313134908
5.316,0.0620436142309302
5.318,0.0546478156931663
5.32,0.0670633909777103
5.322,0.0785683709659678
5.324,0.0740392652366778
5.326,0.0637389179709418
5.328,0.0402160793057318
5.33,0.0540211303259018
5.332,0.060579138942504
5.334,0.034927254650869
5.336,0.0244627932669195
5.338,0.00820796913922105
5.34,-0.00473288486244643
5.342,-0.029416857594709
5.344,-0.0474409877939785
5.346,-0.0661932789694697
5.348,-0.0526987431019076
5.35,-0.0400000000000059
5.352,-0.0553435175499036
5.354,-0.056167400805528
5.356,-0.0760704222977171
5.358,-0.0929438221802725
5.36,-0.100267115137547
5.362,-0.08584728936422
5.364,-0.0809513831752229
5.366,-0.0775665748758841
5.368,-0.0525368782907047
5.37,-0.044021130325904
5.372,-0.0571738186539219
5.374,-0.086378238195932
5.376,-0.115527855144973
5.378,-0.136207691190968
5.38,-0.14206339097771
5.382,-0.13700849546818
5.384,-0.100555024322633
5.386,-0.0951143110884918
5.388,-0.0717572695484765
5.39,-0.0817557050458475
5.392,-0.100797941961255
5.394,-0.1213155868504
5.396,-0.131663835101012
5.398,-0.109884611348652
5.4,-0.0700000000000012
5.402,-0.0401153886513588
5.404,-0.0183361648989916
5.406,0.00631558685040662
5.408,-0.00420205803874139
5.41,-0.018244294954149
5.412,-0.0282427304515237
5.414,-0.0298856889115128
5.416,-0.0294449756773691
5.418,-0.0279915045318301
5.42,-0.0179366090222932
5.422,-0.00879230880902672
5.424,-0.0294721448550223
5.426,-0.0336217618040573
5.428,-0.0278261813460732
5.43,-0.0409788696740988
5.432,-0.0474631217092965
5.434,-0.032433425124127
5.436,-0.0190486168247778
5.438,-0.0191527106357768
5.44,-0.0247328848624457
5.442,-0.022056177819715
5.444,-0.0139295777022734
5.446,-0.0138325991944709
5.448,0.000343517549899279
5.45,-0.00500000000000079
5.452,-0.0273012568980982
5.454,-0.0338067210305283
5.456,-0.0525590122060239
5.458,-0.0755831424052776
5.46,-0.090267115137546
5.462,-0.0982079691392169
5.464,-0.0944627932669264
5.466,-0.0799272546508809
5.468,-0.0705791389425166
5.47,-0.0740211303259045
5.472,-0.0902160793057289
5.474,-0.0937389179709358
5.476,-0.109039265236668
5.478,-0.118568370965965
5.48,-0.107063390977707
5.482,-0.0796478156931814
5.484,-0.042043614230937
5.486,-0.0177536313134985
5.488,-0.00371500889666842
5.49,-0.0117557050458479
5.492,-0.0377556813094436
5.494,-0.0489549070753996
5.496,-0.0631524250093126
5.498,-0.0675239315736469
5.5,-0.0450000000000054
5.502,-0.0224760684263564
5.504,-0.0168475749906913
5.506,-0.0160450929245921
5.508,-0.0222443186905468
5.51,-0.0382442949541439
5.512,-0.0562849911033307
5.514,-0.0422463686865091
5.516,-0.0329563857690744
5.518,-0.0153521843068299
5.52,-0.00293660902229535
5.522,0.0235683709659685
5.524,0.0290392652366785
5.526,0.0187389179709382
5.528,0.0102160793057337
5.53,-0.0109788696740986
5.532,-0.00942086105749289
5.534,-0.00507274534913197
5.536,-0.000537206733080421
5.538,-0.0167920308607815
5.54,-0.0247328848624428
5.542,-0.039416857594709
5.544,-0.0574409877939689
5.546,-0.0661932789694701
5.548,-0.0576987431019086
5.55,-0.0600000000000025
5.552,-0.0703435175499063
5.554,-0.0661674008055285
5.556,-0.07607042229772
5.558,-0.0929438221802722
5.56,-0.100267115137544
5.562,-0.0958472893642201
5.564,-0.0809513831752259
5.566,-0.0675665748758836
5.568,-0.0525368782907132
5.57,-0.054021130325903
5.572,-0.0521738186539218
5.574,-0.0713782381959357
5.576,-0.105527855144967
5.578,-0.121207691190968
5.58,-0.122063390977711
5.582,-0.112008495468181
5.584,-0.0855550243226385
5.586,-0.0701143110884919
5.588,-0.0767572695484752
5.59,-0.0867557050458465
5.592,-0.0907979419612478
5.594,-0.1063155868504
5.596,-0.111663835101011
5.598,-0.0948846113486484
5.6,-0.0600000000000103
5.602,-0.0301153886513586
5.604,-0.0133361648989907
5.606,0.0013155868504076
5.608,-0.0142020580387384
5.61,-0.033244294954148
5.612,-0.0432427304515224
5.614,-0.0348856889115129
5.616,-0.0344449756773777
5.618,-0.0329915045318266
5.62,-0.0129366090222933
5.622,-0.00879230880903056
5.624,-0.0144721448550158
5.626,-0.0336217618040568
5.628,-0.042826181346075
5.63,-0.0559788696740991
5.632,-0.057463121709301
5.634,-0.0324334251241222
5.636,-0.0290486168247809
5.638,-0.0291527106357757
5.64,-0.0197328848624423
5.642,-0.0320561778197192
5.644,-0.0489295777022763
5.646,-0.0338325991944711
5.648,-0.0196564824501034
5.65,-0.0300000000000065
5.652,-0.0373012568980966
5.654,-0.0588067210305292
5.656,-0.0525590122060172
5.658,-0.0805831424052821
5.66,-0.0952671151375424
5.662,-0.0932079691392182
5.664,-0.104462793266926
5.666,-0.0999272546508774
5.668,-0.0855791389425141
5.67,-0.0940211303259035
5.672,-0.105216079305727
5.674,-0.128738917970931
5.676,-0.149039265236671
5.678,-0.143568370965963
5.68,-0.122063390977711
5.682,-0.0896478156931755
5.684,-0.0670436142309428
5.686,-0.047753631313496
5.688,-0.0437150088966694
5.69,-0.0617557050458506
5.692,-0.0627556813094471
5.694,-0.078954907075403
5.696,-0.0831524250093111
5.698,-0.0925239315736524
5.7,-0.065000000000001
5.702,-0.0424760684263597
5.704,-0.0268475749906906
5.706,-0.0310450929245963
5.708,-0.0422443186905412
5.71,-0.0632442949541466
5.712,-0.0762849911033293
5.714,-0.0672463686865066
5.716,-0.0579563857690702
5.718,-0.0353521843068261
5.72,-0.00793660902229386
5.722,0.0235683709659709
5.724,0.0190392652366768
5.726,0.013738917970943
5.728,0.000216079305731927
5.73,-0.00597886967409754
5.732,-0.0144208610574977
5.734,-7.27453491273233E-05
5.736,-0.0155372067330836
5.738,-0.0167920308607828
5.74,-0.0197328848624488
5.742,-0.0244168575947134
5.744,-0.057440987793972
5.746,-0.071193278969471
5.748,-0.0826987431019064
5.75,-0.0850000000000082
5.752,-0.0803435175499033
5.754,-0.0811674008055284
5.756,-0.101070422297715
5.758,-0.0929438221802765
5.76,-0.0902671151375399
5.762,-0.09084728936422
5.764,-0.075951383175224
5.766,-0.06256657487588
5.768,-0.0475368782907092
5.77,-0.064021130325904
5.772,-0.0621738186539236
5.774,-0.101378238195931
5.776,-0.11052785514497
5.778,-0.126207691190964
5.78,-0.10706339097771
5.782,-0.0820084954681791
5.784,-0.0505550243226433
5.786,-0.0301143110884945
5.788,-0.0417572695484756
5.79,-0.0567557050458492
5.792,-0.0807979419612511
5.794,-0.0963155868503999
5.796,-0.0866638351010083
5.798,-0.0598846113486515
5.8,-0.0200000000000057
5.802,0.0148846113486338
5.804,0.0416638351010102
5.806,0.0663155868504036
5.808,0.0307979419612672
5.81,0.0117557050458548
5.812,0.0167572695484766
5.814,0.0201143110884895
5.816,0.0255550243226263
5.818,0.0520084954681702
5.82,0.0820633909777079
5.822,0.0812076911909716
5.824,0.0755278551449786
5.826,0.0563782381959494
5.828,0.0521738186539236
5.83,0.0540211303259019
5.832,0.0775368782906943
5.834,0.0925665748758724
5.836,0.110951383175221
5.838,0.125847289364223
5.84,0.140267115137556
5.842,0.142943822180285
5.844,0.141070422297721
5.846,0.141167400805528
5.848,0.125343517549899
5.85,0.12999999999999
5.852,0.127698743101906
5.854,0.111193278969469
5.856,0.0924409877939876
5.858,0.0894168575947266
5.86,0.0647328848624539
5.862,0.0567920308607806
5.864,0.0455372067330753
5.866,0.0600727453491197
5.868,0.059420861057489
5.87,0.0659788696740947
5.872,0.0497839206942712
5.874,0.0462610820290727
5.876,0.0209607347633251
5.878,0.0214316290340351
5.88,0.0479366090222875
5.882,0.0653521843068172
5.884,0.102956385769063
5.886,0.122246368686507
5.888,0.12128499110333
5.89,0.0982442949541522
5.892,0.0872443186905495
5.894,0.0660450929246007
5.896,0.0468475749906878
5.898,0.0624760684263463
5.9,0.090000000000001
5.902,0.107523931573644
5.904,0.11315242500931
5.906,0.133954907075407
5.908,0.102755681309455
5.91,0.0817557050458506
5.912,0.0887150088966711
5.914,0.0827536313134883
5.916,0.087043614230934
5.918,0.10964781569317
5.92,0.142063390977708
5.922,0.163568370965971
5.924,0.159039265236673
5.926,0.138738917970941
5.928,0.140216079305734
5.93,0.124021130325901
5.932,0.130579138942506
5.934,0.124927254650876
5.936,0.129462793266918
5.938,0.128207969139222
5.94,0.110267115137547
5.942,0.0805831424052889
5.944,0.0725590122060249
5.946,0.0438067210305316
5.948,0.0423012568980959
5.95,0.0349999999999951
5.952,0.0346564824500924
5.954,0.0238325991944727
5.956,0.0189295777022839
5.958,0.0270561778197193
5.96,0.0447328848624566
5.962,0.099152710635779
5.964,0.179048616824778
5.966,0.237433425124115
5.968,0.297463121709294
5.97,0.365978869674094
5.972,0.412826181346074
5.974,0.478621761804065
5.976,0.559472144855034
5.978,0.678792308809034
5.98,0.792936609022288
5.982,0.812991504531824
5.984,0.819444975677359
5.986,0.779885688911508
5.988,0.703242730451524
5.99,0.603244294954155
5.992,0.504202058038746
5.994,0.378684413149604
5.996,0.273336164898993
5.998,0.180115388651354
6,0.0899999999999875
6.002,0.0348846113486374
6.004,0.0516638351010059
6.006,0.0863155868504016
6.008,0.0707979419612638
6.01,0.071755705045852
6.012,0.0767572695484769
6.014,0.100114311088486
6.016,0.13055502432263
6.018,0.167008495468166
6.02,0.177063390977708
6.022,0.18120769119097
6.024,0.165527855144975
6.026,0.136378238195944
6.028,0.112173818653931
6.03,0.104021130325903
6.032,0.102536878290697
6.034,0.107566574875876
6.036,0.125951383175218
6.038,0.140847289364224
6.04,0.140267115137553
6.042,0.132943822180292
6.044,0.136070422297724
6.046,0.131167400805528
6.048,0.120343517549901
6.05,0.124999999999996
6.052,0.132698743101898
6.054,0.111193278969469
6.056,0.102440987793983
6.058,0.0944168575947221
6.06,0.0697328848624616
6.062,0.056792030860781
6.064,0.055537206733077
6.066,0.0650727453491144
6.068,0.0594208610574859
6.07,0.0559788696740958
6.072,0.0547839206942702
6.074,0.0362610820290691
6.076,0.0359607347633365
6.078,0.0464316290340337
6.08,0.062936609022289
6.082,0.085352184306821
6.084,0.117956385769056
6.086,0.147246368686506
6.088,0.14128499110333
6.09,0.118244294954157
6.092,0.102244318690554
6.094,0.0960450929245987
6.096,0.0968475749906885
6.098,0.117476068426347
6.1,0.124999999999987
6.102,0.157523931573645
6.104,0.17815242500931
6.106,0.163954907075405
6.108,0.13775568130946
6.11,0.111755705045855
6.112,0.108715008896671
6.114,0.117753631313487
6.116,0.137043614230926
6.118,0.174647815693173
6.12,0.202063390977709
6.122,0.228568370965969
6.124,0.234039265236685
6.126,0.213738917970937
6.128,0.200216079305733
6.13,0.204021130325902
6.132,0.210579138942502
6.134,0.204927254650871
6.136,0.20446279326692
6.138,0.208207969139222
6.14,0.190267115137555
6.142,0.165583142405284
6.144,0.14755901220602
6.146,0.118806721030531
6.148,0.137301256898088
6.15,0.155000000000001
6.152,0.154656482450095
6.154,0.148832599194473
6.156,0.163929577702287
6.158,0.167056177819726
6.16,0.164732884862453
6.162,0.18415271063578
6.164,0.184048616824774
6.166,0.207433425124118
6.168,0.222463121709297
6.17,0.240978869674095
6.172,0.227826181346081
6.174,0.20862176180406
6.176,0.209472144855031
6.178,0.203792308809032
6.18,0.202936609022288
6.182,0.23799150453182
6.184,0.244444975677363
6.186,0.239885688911504
6.188,0.238242730451524
6.19,0.263244294954153
6.192,0.274202058038742
6.194,0.253684413149602
6.196,0.258336164898988
6.198,0.275115388651358
6.2,0.309999999999994
6.202,0.349884611348643
6.204,0.361663835101007
6.206,0.371315586850406
6.208,0.35579794196126
6.21,0.346755705045857
6.212,0.331757269548477
6.214,0.330114311088488
6.216,0.345555024322632
6.218,0.367008495468169
6.22,0.367063390977706
6.222,0.361207691190968
6.224,0.34052785514498
6.226,0.311378238195941
6.228,0.287173818653928
6.23,0.269021130325901
6.232,0.247536878290701
6.234,0.247566574875871
6.236,0.255951383175219
6.238,0.260847289364223
6.24,0.255267115137549
6.242,0.232943822180288
6.244,0.206070422297723
6.246,0.171167400805529
6.248,0.160343517549897
6.25,0.159999999999999
6.252,0.1626987431019
6.254,0.126193278969471
6.256,0.11244098779398
6.258,0.0844168575947245
6.26,0.0847328848624579
6.262,0.0517920308607853
6.264,0.0405372067330787
6.266,0.0250727453491178
6.268,0.00442086105748905
6.27,-0.00402113032590529
6.272,-0.0152160793057272
6.274,-0.0337389179709332
6.276,-0.0540392652366671
6.278,-0.0435683709659665
6.28,-0.0370633909777095
6.282,-0.0196478156931832
6.284,0.0129563857690597
6.286,0.0172463686865004
6.288,0.00128499110333044
6.29,-0.0267557050458459
6.292,-0.0327556813094497
6.294,-0.0339549070753984
6.296,-0.0331524250093114
6.298,-0.0225239315736492
6.3,-1.07211971505511E-14
6.302,0.0175239315736434
6.304,0.0231524250093091
6.306,-0.00604509292459163
6.308,-0.0272443186905438
6.31,-0.053244294954142
6.312,-0.0512849911033295
6.314,-0.0372463686865102
6.316,-0.0129563857690677
6.318,0.00964781569316615
6.32,0.0420633909777078
6.322,0.0485683709659674
6.324,0.0490392652366812
6.326,0.0137389179709408
6.328,-0.00478392069426828
6.33,-0.00597886967409933
6.332,-0.00942086105749449
6.334,-7.27453491320904E-05
6.336,0.0294627932669213
6.338,0.0282079691392207
6.34,0.0102671151375514
6.342,-0.0194168575947068
6.344,-0.0524409877939753
6.346,-0.0811932789694705
6.348,-0.0926987431019098
6.35,-0.0900000000000027
6.352,-0.0853435175499029
6.354,-0.0761674008055283
6.356,-0.0660704222977158
6.358,-0.0579438221802692
6.36,-0.0652671151375481
6.362,-0.0658472893642213
6.364,-0.0759513831752238
6.366,-0.077566574875887
6.368,-0.0775368782907075
6.37,-0.0890211303259037
6.372,-0.0871738186539204
6.374,-0.0813782381959337
6.376,-0.0955278551449748
6.378,-0.0962076911909655
6.38,-0.10206339097771
6.382,-0.0820084954681832
6.384,-0.0805550243226331
6.386,-0.0851143110884935
6.388,-0.0867572695484766
6.39,-0.0917557050458445
6.392,-0.110797941961252
6.394,-0.101315586850402
6.396,-0.0916638351010109
6.398,-0.0598846113486499
6.4,-0.030000000000001
6.402,-0.000115388651360085
6.404,0.0116638351010095
6.406,0.00131558685040595
6.408,-0.00920205803874291
6.41,-0.0282442949541461
6.412,-0.0382427304515238
6.414,-0.0248856889115146
6.416,-0.00444497567737238
6.418,0.0170084954681708
6.42,0.0220633909777077
6.422,0.0212076911909718
6.424,-0.014472144855024
6.426,-0.0336217618040547
6.428,-0.0428261813460737
6.43,-0.0509788696740999
6.432,-0.0474631217092953
6.434,-0.0174334251241257
6.436,0.00595138317522127
6.438,-0.00415271063577685
6.44,-0.00473288486244668
6.442,-0.0320561778197162
6.444,-0.0639295777022721
6.446,-0.0888325991944709
6.448,-0.0896564824501
6.45,-0.0750000000000067
6.452,-0.0623012568980978
6.454,-0.0538067210305296
6.456,-0.0675590122060236
6.458,-0.06058314240528
6.46,-0.0802671151375481
6.462,-0.103207969139216
6.464,-0.109462793266925
6.466,-0.124927254650878
6.468,-0.125579138942516
6.47,-0.124021130325904
6.472,-0.135216079305729
6.474,-0.123738917970928
6.476,-0.124039265236669
6.478,-0.113568370965964
6.48,-0.102063390977708
6.482,-0.0896478156931795
6.484,-0.0720436142309361
6.486,-0.0727536313134971
6.488,-0.0687150088966682
6.49,-0.0817557050458487
6.492,-0.0927556813094441
6.494,-0.0939549070754025
6.496,-0.0981524250093107
6.498,-0.0875239315736526
6.5,-0.0750000000000064
6.502,-0.0474760684263621
6.504,-0.0568475749906893
6.506,-0.076045092924595
6.508,-0.0872443186905472
6.51,-0.0932442949541447
6.512,-0.10628499110333
6.514,-0.0972463686865077
6.516,-0.0629563857690735
6.518,-0.0453521843068279
6.52,-0.0329366090222965
6.522,-0.016431629034028
6.524,-0.0259607347633205
6.526,-0.051261082029053
6.528,-0.0897839206942671
6.53,-0.0759788696740983
6.532,-0.069420861057492
6.534,-0.04007274534913
6.536,-0.0305372067330804
6.538,-0.0367920308607805
6.54,-0.0447328848624449
6.542,-0.0694168575947113
6.544,-0.0974409877939686
6.546,-0.10619327896947
6.548,-0.132698743101908
6.55,-0.135000000000008
6.552,-0.125343517549906
6.554,-0.116167400805527
6.556,-0.106070422297717
6.558,-0.112943822180276
6.56,-0.115267115137547
6.562,-0.12084728936422
6.564,-0.120951383175225
6.566,-0.117566574875881
6.568,-0.107536878290711
6.57,-0.114021130325905
6.572,-0.122173818653922
6.574,-0.126378238195929
6.576,-0.150527855144968
6.578,-0.146207691190967
6.58,-0.137063390977709
6.582,-0.13200849546818
6.584,-0.125555024322637
6.586,-0.13011431108849
6.588,-0.141757269548475
6.59,-0.136755705045847
6.592,-0.155797941961249
6.594,-0.156315586850397
6.596,-0.156663835101008
6.598,-0.124884611348651
6.6,-0.100000000000012
6.602,-0.0701153886513566
6.604,-0.0533361648989897
6.606,-0.0636844131495946
6.608,-0.0692020580387392
6.61,-0.0882442949541488
6.612,-0.0782427304515225
6.614,-0.0548856889115122
6.616,-0.0494449756773778
6.618,-0.0279915045318315
6.62,-0.0379366090222911
6.622,-0.043792308809026
6.624,-0.0644721448550176
6.626,-0.10862176180406
6.628,-0.117826181346076
6.63,-0.125978869674099
6.632,-0.0924631217093005
6.634,-0.0674334251241208
6.636,-0.0690486168247799
6.638,-0.0641527106357757
6.64,-0.049732884862441
6.642,-0.0570561778197115
6.644,-0.078929577702275
6.646,-0.103832599194472
6.648,-0.0896564824501027
6.65,-0.0850000000000033
6.652,-0.0923012568980955
6.654,-0.0738067210305299
6.656,-0.0825590122060169
6.658,-0.0955831424052866
6.66,-0.120267115137542
6.662,-0.138207969139217
6.664,-0.154462793266924
6.666,-0.164927254650884
6.668,-0.155579138942513
6.67,-0.154021130325906
6.672,-0.150216079305728
6.674,-0.123738917970932
6.676,-0.129039265236672
6.678,-0.128568370965963
6.68,-0.11206339097771
6.682,-0.0846478156931757
6.684,-0.0870436142309407
6.686,-0.0777536313134946
6.688,-0.0687150088966708
6.69,-0.071755705045844
6.692,-0.0877556813094475
6.694,-0.0939549070753988
6.696,-0.088152425009311
6.698,-0.0825239315736515
6.7,-0.0550000000000043
6.702,-0.0324760684263566
6.704,-0.0368475749906887
6.706,-0.0510450929245971
6.708,-0.0622443186905423
6.71,-0.0732442949541474
6.712,-0.0562849911033283
6.714,-0.05224636868651
6.716,-0.00795638576906933
6.718,-0.000352184306832093
6.72,0.0470633909777073
6.722,0.0285683709659684
6.724,0.0190392652366741
6.726,-0.00126108202905797
6.728,-0.0147839206942682
6.73,-0.0259788696740973
6.732,-0.00942086105749613
6.734,0.00992725465087478
6.736,0.0144627932669182
6.738,0.00320796913921944
6.74,0.000267115137549068
6.742,-0.0644168575947089
6.744,-0.10744098779397
6.746,-0.121193278969472
6.748,-0.127698743101906
6.75,-0.135000000000005
6.752,-0.135343517549903
6.754,-0.116167400805527
6.756,-0.0910704222977159
6.758,-0.127943822180278
6.76,-0.145267115137541
6.762,-0.15584728936422
6.764,-0.150951383175225
6.766,-0.132566574875887
6.768,-0.117536878290709
6.77,-0.129021130325907
6.772,-0.122173818653925
6.774,-0.116378238195931
6.776,-0.15552785514497
6.778,-0.146207691190963
6.78,-0.152063390977713
6.782,-0.162008495468178
6.784,-0.150555024322644
6.786,-0.145114311088492
6.788,-0.151757269548477
6.79,-0.166755705045843
6.792,-0.175797941961252
6.794,-0.161315586850396
6.796,-0.151663835101009
6.798,-0.139884611348649
6.8,-0.105000000000005
6.802,-0.100115388651364
6.804,-0.0933361648989912
6.806,-0.0836844131495979
6.808,-0.0892020580387343
6.81,-0.103244294954146
6.812,-0.103242730451524
6.814,-0.079885688911516
6.816,-0.064444975677372
6.818,-0.0479915045318347
6.82,-0.0529366090222921
6.822,-0.0637923088090299
6.824,-0.0994721448550231
6.826,-0.118621761804054
6.828,-0.132826181346073
6.83,-0.135978869674098
6.832,-0.147463121709305
6.834,-0.122433425124126
6.836,-0.0940486168247799
6.838,-0.0891527106357755
6.84,-0.104732884862447
6.842,-0.137056177819707
6.844,-0.173929577702276
6.846,-0.168832599194473
6.848,-0.154656482450101
6.85,-0.105000000000007
6.852,-0.0323012568981006
6.854,0.0211932789694684
6.856,0.0574409877939839
6.858,0.0944168575947264
6.86,0.144732884862454
6.862,0.191792030860781
6.864,0.270537206733075
6.866,0.380072745349113
6.868,0.469420861057491
6.87,0.515978869674095
6.872,0.514783920694271
6.874,0.476261082029072
6.876,0.420960734763331
6.878,0.351431629034033
6.88,0.302936609022286
6.882,0.215352184306817
6.884,0.117956385769065
6.886,-0.00775363131349558
6.888,-0.103715008896672
6.89,-0.186755705045841
6.892,-0.217755681309452
6.894,-0.228954907075402
6.896,-0.208152425009312
6.898,-0.177523931573655
6.9,-0.160000000000007
6.902,-0.137476068426355
6.904,-0.10684757499069
6.906,-0.0910450929245941
6.908,-0.107244318690545
6.91,-0.0982442949541446
6.912,-0.101284991103329
6.914,-0.0822463686865152
6.916,-0.0629563857690633
6.918,-0.0403521843068305
6.92,-0.0279366090222935
6.922,-0.0264316290340318
6.924,-0.0459607347633191
6.926,-0.0662610820290602
6.928,-0.0747839206942653
6.93,-0.0759788696740983
6.932,-0.0494208610574927
6.934,-0.0400727453491319
6.936,-0.035537206733082
6.938,-0.0217920308607763
6.94,-0.0497328848624524
6.942,-0.0844168575947113
6.944,-0.107440987793975
6.946,-0.116193278969469
6.948,-0.13269874310191
6.95,-0.110000000000002
6.952,-0.0753435175499075
6.954,-0.0811674008055286
6.956,-0.0860704222977169
6.958,-0.0879438221802708
6.96,-0.0952671151375402
6.962,-0.110847289364221
6.964,-0.125951383175221
6.966,-0.117566574875883
6.968,-0.107536878290705
6.97,-0.0890211303259055
6.972,-0.067173818653922
6.974,-0.0763782381959365
6.976,-0.0905278551449674
6.978,-0.0812076911909671
6.98,-0.112063390977709
6.982,-0.122008495468181
6.984,-0.110555024322638
6.986,-0.105114311088496
6.988,-0.0967572695484784
6.99,-0.101755705045845
6.992,-0.100797941961256
6.994,-0.1013155868504
6.996,-0.091663835101007
6.998,-0.0648846113486438
7,-0.0550000000000077
7.002,-0.0251153886513584
7.004,-0.00333616489899494
7.006,-0.00868441314959267
7.008,-0.019202058038737
7.01,-0.00824429495414322
7.012,-0.00324273045152317
7.014,0.000114311088487706
7.016,0.0205550243226302
7.018,0.0320084954681667
7.02,0.022063390977708
7.022,0.0162076911909706
7.024,0.000527855144983484
7.026,-0.018621761804056
7.028,-0.0378261813460702
7.03,-0.0359788696740996
7.032,0.00253687829070038
7.034,0.0425665748758673
7.036,0.0559513831752167
7.038,0.0608472893642256
7.04,0.045267115137552
7.042,0.037943822180291
7.044,0.0210704222977271
7.046,0.0161674008055279
7.048,0.0253435175498954
7.05,0.0399999999999966
7.052,0.052698743101898
7.054,0.0461932789694688
7.056,0.0474409877939827
7.058,0.0444168575947288
7.06,0.0297328848624614
7.062,0.00179203086077771
7.064,0.000537206733078818
7.066,0.00507274534911768
7.068,0.0244208610574874
7.07,0.0609788696740961
7.072,0.074783920694274
7.074,0.0662610820290694
7.076,0.0459607347633338
7.078,0.0614316290340376
7.08,0.0679366090222902
7.082,0.075352184306814
7.084,0.0879563857690576
7.086,0.117246368686506
7.088,0.121284991103329
7.09,0.133244294954156
7.092,0.122244318690553
7.094,0.116045092924597
7.096,0.12684757499069
7.098,0.137476068426351
7.1,0.134999999999988
7.102,0.142523931573639
7.104,0.148152425009308
7.106,0.128954907075411
7.108,0.112755681309459
7.11,0.121755705045853
7.112,0.123715008896671
7.114,0.132753631313489
7.116,0.147043614230929
7.118,0.169647815693175
7.12,0.172063390977708
7.122,0.148568370965969
7.124,0.134039265236684
7.126,0.113738917970943
7.128,0.100216079305732
7.13,0.0940211303258999
7.132,0.0955791389425042
7.134,0.0849272546508702
7.136,0.0994627932669215
7.138,0.0832079691392246
7.14,0.0552671151375553
7.142,-0.00441685759471792
7.144,-0.037440987793974
7.146,-0.0561932789694708
7.148,-0.057698743101911
7.15,-0.0500000000000074
7.152,-0.0403435175499045
7.154,-0.0361674008055259
7.156,-0.0310704222977138
7.158,-0.0629438221802772
7.16,-0.085267115137546
7.162,-0.11584728936422
7.164,-0.120951383175225
7.166,-0.10256657487588
7.168,-0.0875368782907102
7.17,-0.0640211303259045
7.172,-0.0721738186539188
7.174,-0.0813782381959331
7.176,-0.0905278551449729
7.178,-0.126207691190963
7.18,-0.147063390977709
7.182,-0.16700849546818
7.184,-0.140555024322636
7.186,-0.140114311088495
7.188,-0.141757269548478
7.19,-0.136755705045848
7.192,-0.13579794196125
7.194,-0.1363155868504
7.196,-0.116663835101011
7.198,-0.0848846113486491
7.2,-0.0950000000000054
7.202,-0.0751153886513637
7.204,-0.0833361648989944
7.206,-0.0686844131495933
7.208,-0.0742020580387411
7.21,-0.0682442949541459
7.212,-0.0732427304515228
7.214,-0.0698856889115113
7.216,-0.0494449756773765
7.218,-0.0379915045318319
7.22,-0.0429366090222913
7.222,-0.0587923088090293
7.224,-0.0694721448550221
7.226,-0.0986217618040526
7.228,-0.102826181346073
7.23,-0.0909788696740985
7.232,-0.0724631217092971
7.234,-0.0524334251241278
7.236,-0.0390486168247796
7.238,-0.0541527106357776
7.24,-0.0647328848624464
7.242,-0.0820561778197154
7.244,-0.108929577702272
7.246,-0.113832599194472
7.248,-0.104656482450102
7.25,-0.0750000000000091
7.252,-0.067301256898099
7.254,-0.0638067210305264
7.256,-0.0575590122060223
7.258,-0.105583142405278
7.26,-0.130267115137545
7.262,-0.143207969139214
7.264,-0.164462793266926
7.266,-0.16492725465088
7.268,-0.135579138942518
7.27,-0.109021130325905
7.272,-0.110216079305728
7.274,-0.118738917970927
7.276,-0.129039265236668
7.278,-0.148568370965963
7.28,-0.157063390977711
7.282,-0.139647815693184
7.284,-0.11704361423094
7.286,-0.1077536313135
7.288,-0.0987150088966693
7.29,-0.0817557050458467
7.292,-0.0927556813094411
7.294,-0.0839549070753999
7.296,-0.0881524250093113
7.298,-0.0875239315736549
7.3,-0.0950000000000094
7.302,-0.0974760684263644
7.304,-0.0818475749906912
7.306,-0.0860450929245924
7.308,-0.0922443186905449
7.31,-0.103244294954145
7.312,-0.0912849911033282
7.314,-0.0772463686865101
7.316,-0.0329563857690774
7.318,-0.0253521843068319
7.32,-0.0279366090222887
7.322,-0.0264316290340308
7.324,-0.0509607347633215
7.326,-0.0662610820290529
7.328,-0.0597839206942688
7.33,-0.055978869674099
7.332,-0.0394208610574934
7.334,-0.0100727453491327
7.336,-0.000537206733083564
7.338,-0.0117920308607788
7.34,-0.0597328848624433
7.342,-0.109416857594709
7.344,-0.112440987793975
7.346,-0.12619327896947
