tiempo, mV
10.555,975
10.556,975
10.557,975
10.558,975
10.559,974
10.56,974
10.561,974
10.562,974
10.563,974
10.564,974
10.565,974
10.566,974
10.567,974
10.568,974
10.569,974
10.57,974
10.571,974
10.572,974
10.573,974
10.574,974
10.575,974
10.576,974
10.577,974
10.578,974
10.579,974
10.58,974
10.581,974
10.582,974
10.583,974
10.584,974
10.585,974
10.586,974
10.587,974
10.588,974
10.589,974
10.59,974
10.591,974
10.592,974
10.593,974
10.594,974
10.595,974
10.596,974
10.597,973
10.598,973
10.599,973
10.6,973
10.601,973
10.602,973
10.603,973
10.604,973
10.605,973
10.606,973
10.607,973
10.608,973
10.609,973
10.61,973
10.611,973
10.612,973
10.613,973
10.614,973
10.615,973
10.616,973
10.617,973
10.618,973
10.619,973
10.62,973
10.621,973
10.622,973
10.623,973
10.624,973
10.625,973
10.626,973
10.627,973
10.628,973
10.629,973
10.63,973
10.631,973
10.632,973
10.633,973
10.634,973
10.635,972
10.636,972
10.637,972
10.638,972
10.639,972
10.64,972
10.641,972
10.642,972
10.643,972
10.644,972
10.645,972
10.646,972
10.647,972
10.648,972
10.649,972
10.65,972
10.651,972
10.652,972
10.653,972
10.654,972
10.655,972
10.656,972
10.657,972
10.658,972
10.659,972
10.66,972
10.661,972
10.662,972
10.663,972
10.664,972
10.665,972
10.666,972
10.667,972
10.668,972
10.669,972
10.67,972
10.671,972
10.672,972
10.673,972
10.674,971
10.675,971
10.676,971
10.677,971
10.678,971
10.679,971
10.68,971
10.681,971
10.682,971
10.683,971
10.684,971
10.685,971
10.686,971
10.687,971
10.688,971
10.689,971
10.69,971
10.691,971
10.692,971
10.693,971
10.694,971
10.695,971
10.696,971
10.697,971
10.698,971
10.699,971
10.7,971
10.701,971
10.702,971
10.703,971
10.704,971
10.705,971
10.706,971
10.707,971
10.708,971
10.709,971
10.71,971
10.711,971
10.712,971
10.713,971
10.714,970
10.715,970
10.716,970
10.717,970
10.718,970
10.719,970
10.72,970
10.721,970
10.722,970
10.723,970
10.724,970
10.725,970
10.726,970
10.727,970
10.728,970
10.729,970
10.73,970
10.731,970
10.732,970
10.733,970
10.734,970
10.735,970
10.736,970
10.737,970
10.738,970
10.739,970
10.74,970
10.741,970
10.742,970
10.743,970
10.744,970
10.745,970
10.746,970
10.747,970
10.748,970
10.749,970
10.75,970
10.751,970
10.752,970
10.753,970
10.754,970
10.755,969
10.756,969
10.757,969
10.758,969
10.759,969
10.76,969
10.761,969
10.762,969
10.763,969
10.764,969
10.765,969
10.766,969
10.767,969
10.768,969
10.769,969
10.77,969
10.771,969
10.772,969
10.773,969
10.774,969
10.775,969
10.776,969
10.777,969
10.778,969
10.779,969
10.78,969
10.781,969
10.782,969
10.783,969
10.784,969
10.785,969
10.786,969
10.787,969
10.788,969
10.789,969
10.79,969
10.791,969
10.792,969
10.793,969
10.794,969
10.795,969
10.796,969
10.797,968
10.798,968
10.799,968
10.8,968
10.801,968
10.802,968
10.803,968
10.804,968
10.805,968
10.806,968
10.807,968
10.808,968
10.809,968
10.81,968
10.811,968
10.812,968
10.813,968
10.814,968
10.815,968
10.816,968
10.817,968
10.818,968
10.819,968
10.82,968
10.821,968
10.822,968
10.823,968
10.824,968
10.825,968
10.826,968
10.827,968
10.828,968
10.829,968
10.83,968
10.831,968
10.832,968
10.833,968
10.834,968
10.835,968
10.836,968
10.837,968
10.838,968
10.839,967
10.84,967
10.841,967
10.842,967
10.843,967
10.844,967
10.845,967
10.846,967
10.847,967
10.848,967
10.849,967
10.85,967
10.851,967
10.852,967
10.853,967
10.854,967
10.855,967
10.856,967
10.857,967
10.858,967
10.859,967
10.86,967
10.861,967
10.862,967
10.863,967
10.864,967
10.865,967
10.866,967
10.867,967
10.868,967
10.869,967
10.87,967
10.871,967
10.872,967
10.873,967
10.874,967
10.875,967
10.876,967
10.877,967
10.878,967
10.879,967
10.88,967
10.881,967
10.882,967
10.883,966
10.884,966
10.885,966
10.886,966
10.887,966
10.888,966
10.889,966
10.89,966
10.891,966
10.892,966
10.893,966
10.894,966
10.895,966
10.896,966
10.897,966
10.898,966
10.899,966
10.9,966
10.901,966
10.902,966
10.903,966
10.904,966
10.905,966
10.906,966
10.907,966
10.908,966
10.909,966
10.91,966
10.911,966
10.912,966
10.913,966
10.914,966
10.915,966
10.916,966
10.917,966
10.918,966
10.919,966
10.92,966
10.921,966
10.922,966
10.923,966
10.924,966
10.925,966
10.926,966
10.927,965
10.928,965
10.929,965
10.93,965
10.931,965
10.932,965
10.933,965
10.934,965
10.935,965
10.936,965
10.937,965
10.938,965
10.939,965
10.94,965
10.941,965
10.942,965
10.943,965
10.944,965
10.945,965
10.946,965
10.947,965
10.948,965
10.949,965
10.95,965
10.951,965
10.952,965
10.953,965
10.954,965
10.955,965
10.956,965
10.957,965
10.958,965
10.959,965
10.96,965
10.961,965
10.962,965
10.963,965
10.964,965
10.965,965
10.966,965
10.967,965
10.968,965
10.969,965
10.97,965
10.971,965
10.972,965
10.973,964
10.974,964
10.975,964
10.976,964
10.977,964
10.978,964
10.979,964
10.98,964
10.981,964
10.982,964
10.983,964
10.984,964
10.985,964
10.986,964
10.987,964
10.988,964
10.989,964
10.99,964
10.991,964
10.992,964
10.993,964
10.994,964
10.995,964
10.996,964
10.997,964
10.998,964
10.999,964
11,964
11.001,964
11.002,964
11.003,964
11.004,964
11.005,964
11.006,964
11.007,964
11.008,964
11.009,964
11.01,964
11.011,964
11.012,964
11.013,964
11.014,964
11.015,964
11.016,964
11.017,964
11.018,964
11.019,964
11.02,963
11.021,963
11.022,963
11.023,963
11.024,963
11.025,963
11.026,963
11.027,963
11.028,963
11.029,963
11.03,963
11.031,963
11.032,963
11.033,963
11.034,963
11.035,963
11.036,963
11.037,963
11.038,963
11.039,963
11.04,963
11.041,963
11.042,963
11.043,963
11.044,963
11.045,963
11.046,963
11.047,963
11.048,963
11.049,963
11.05,963
11.051,963
11.052,963
11.053,963
11.054,963
11.055,963
11.056,963
11.057,963
11.058,963
11.059,963
11.06,963
11.061,963
11.062,963
11.063,963
11.064,963
11.065,963
11.066,963
11.067,962
11.068,962
11.069,962
11.07,962
11.071,962
11.072,962
11.073,962
11.074,962
11.075,962
11.076,962
11.077,962
11.078,962
11.079,962
11.08,962
11.081,962
11.082,962
11.083,962
11.084,962
11.085,962
11.086,962
11.087,962
11.088,962
11.089,962
11.09,962
11.091,962
11.092,962
11.093,962
11.094,962
11.095,962
11.096,962
11.097,962
11.098,962
11.099,962
11.1,962
11.101,962
11.102,962
11.103,962
11.104,962
11.105,962
11.106,962
11.107,962
11.108,962
11.109,962
11.11,962
11.111,962
11.112,962
11.113,962
11.114,962
11.115,962
11.116,961
11.117,961
11.118,961
11.119,961
11.12,961
11.121,961
11.122,961
11.123,961
11.124,961
11.125,961
11.126,961
11.127,961
11.128,961
11.129,961
11.13,961
11.131,961
11.132,961
11.133,961
11.134,961
11.135,961
11.136,961
11.137,961
11.138,961
11.139,961
11.14,961
11.141,961
11.142,961
11.143,961
11.144,961
11.145,961
11.146,961
11.147,961
11.148,961
11.149,961
11.15,961
11.151,961
11.152,961
11.153,961
11.154,961
11.155,961
11.156,961
11.157,961
11.158,961
11.159,961
11.16,961
11.161,961
11.162,961
11.163,961
11.164,961
11.165,961
11.166,960
11.167,960
11.168,960
11.169,960
11.17,960
11.171,960
11.172,960
11.173,960
11.174,960
11.175,960
11.176,960
11.177,960
11.178,960
11.179,960
11.18,960
11.181,960
11.182,960
11.183,960
11.184,960
11.185,960
11.186,960
11.187,960
11.188,960
11.189,960
11.19,960
11.191,960
11.192,960
11.193,960
11.194,960
11.195,960
11.196,960
11.197,960
11.198,960
11.199,960
11.2,960
11.201,960
11.202,960
11.203,960
11.204,960
11.205,960
11.206,960
11.207,960
11.208,960
11.209,960
11.21,960
11.211,960
11.212,960
11.213,960
11.214,960
11.215,960
11.216,960
11.217,960
11.218,959
11.219,959
11.22,959
11.221,959
11.222,959
11.223,959
11.224,959
11.225,959
11.226,959
11.227,959
11.228,959
11.229,959
11.23,959
11.231,959
11.232,959
11.233,959
11.234,959
11.235,959
11.236,959
11.237,959
11.238,959
11.239,959
11.24,959
11.241,959
11.242,959
11.243,959
11.244,959
11.245,959
11.246,959
11.247,959
11.248,959
11.249,959
11.25,959
11.251,959
11.252,959
11.253,959
11.254,959
11.255,959
11.256,959
11.257,959
11.258,959
11.259,959
11.26,959
11.261,959
11.262,959
11.263,959
11.264,959
11.265,959
11.266,959
11.267,959
11.268,959
11.269,959
11.27,959
11.271,958
11.272,958
11.273,958
11.274,958
11.275,958
11.276,958
11.277,958
11.278,958
11.279,958
11.28,958
11.281,958
11.282,958
11.283,958
11.284,958
11.285,958
11.286,958
11.287,958
11.288,958
11.289,958
11.29,958
11.291,958
11.292,958
11.293,958
11.294,958
11.295,958
11.296,958
11.297,958
11.298,958
11.299,958
11.3,958
11.301,958
11.302,958
11.303,958
11.304,958
11.305,958
11.306,958
11.307,958
11.308,958
11.309,958
11.31,958
11.311,958
11.312,958
11.313,958
11.314,958
11.315,958
11.316,958
11.317,958
11.318,958
11.319,958
11.32,958
11.321,958
11.322,958
11.323,958
11.324,958
11.325,957
11.326,957
11.327,957
11.328,957
11.329,957
11.33,957
11.331,957
11.332,957
11.333,957
11.334,957
11.335,957
11.336,957
11.337,957
11.338,957
11.339,957
11.34,957
11.341,957
11.342,957
11.343,957
11.344,957
11.345,957
11.346,957
11.347,957
11.348,957
11.349,957
11.35,957
11.351,957
11.352,957
11.353,957
11.354,957
11.355,957
11.356,957
11.357,957
11.358,957
11.359,957
11.36,957
11.361,957
11.362,957
11.363,957
11.364,957
11.365,957
11.366,957
11.367,957
11.368,957
11.369,957
11.37,957
11.371,957
11.372,957
11.373,957
11.374,957
11.375,957
11.376,957
11.377,957
11.378,957
11.379,957
11.38,957
11.381,956
11.382,956
11.383,956
11.384,956
11.385,956
11.386,956
11.387,956
11.388,956
11.389,956
11.39,956
11.391,956
11.392,956
11.393,956
11.394,956
11.395,956
11.396,956
11.397,956
11.398,956
11.399,956
11.4,956
11.401,956
11.402,956
11.403,956
11.404,956
11.405,956
11.406,956
11.407,956
11.408,956
11.409,956
11.41,956
11.411,956
11.412,956
11.413,956
11.414,956
11.415,956
11.416,956
11.417,956
11.418,956
11.419,956
11.42,956
11.421,956
11.422,956
11.423,956
11.424,956
11.425,956
11.426,956
11.427,956
11.428,956
11.429,956
11.43,956
11.431,956
11.432,956
11.433,956
11.434,956
11.435,956
11.436,956
11.437,956
11.438,955
11.439,955
11.44,955
11.441,955
11.442,955
11.443,955
11.444,955
11.445,955
11.446,955
11.447,955
11.448,955
11.449,955
11.45,955
11.451,955
11.452,955
11.453,955
11.454,955
11.455,955
11.456,955
11.457,955
11.458,955
11.459,955
11.46,955
11.461,955
11.462,955
11.463,955
11.464,955
11.465,955
11.466,955
11.467,955
11.468,955
11.469,955
11.47,955
11.471,955
11.472,955
11.473,955
11.474,955
11.475,955
11.476,955
11.477,955
11.478,955
11.479,955
11.48,955
11.481,955
11.482,955
11.483,955
11.484,955
11.485,955
11.486,955
11.487,955
11.488,955
11.489,955
11.49,955
11.491,955
11.492,955
11.493,955
11.494,955
11.495,955
11.496,955
11.497,954
11.498,954
11.499,954
11.5,954
11.501,954
11.502,954
11.503,954
11.504,954
11.505,954
11.506,954
11.507,954
11.508,954
11.509,954
11.51,954
11.511,954
11.512,954
11.513,954
11.514,954
11.515,954
11.516,954
11.517,954
11.518,954
11.519,954
11.52,954
11.521,954
11.522,954
11.523,954
11.524,954
11.525,954
11.526,954
11.527,954
11.528,954
11.529,954
11.53,954
11.531,954
11.532,954
11.533,954
11.534,954
11.535,954
11.536,954
11.537,954
11.538,954
11.539,954
11.54,954
11.541,954
11.542,954
11.543,954
11.544,954
11.545,954
11.546,954
11.547,954
11.548,954
11.549,954
11.55,954
11.551,954
11.552,954
11.553,954
11.554,954
11.555,954
11.556,954
11.557,954
11.558,953
11.559,953
11.56,953
11.561,953
11.562,953
11.563,953
11.564,953
11.565,953
11.566,953
11.567,953
11.568,953
11.569,953
11.57,953
11.571,953
11.572,953
11.573,953
11.574,953
11.575,953
11.576,953
11.577,953
11.578,953
11.579,953
11.58,953
11.581,953
11.582,953
11.583,953
11.584,953
11.585,953
11.586,953
11.587,953
11.588,953
11.589,953
11.59,953
11.591,953
11.592,953
11.593,953
11.594,953
11.595,953
11.596,953
11.597,953
11.598,953
11.599,953
11.6,953
11.601,953
11.602,953
11.603,953
11.604,953
11.605,953
11.606,953
11.607,953
11.608,953
11.609,953
11.61,953
11.611,953
11.612,953
11.613,953
11.614,953
11.615,953
11.616,953
11.617,953
11.618,953
11.619,953
11.62,953
11.621,952
11.622,952
11.623,952
11.624,952
11.625,952
11.626,952
11.627,952
11.628,952
11.629,952
11.63,952
11.631,952
11.632,952
11.633,952
11.634,952
11.635,952
11.636,952
11.637,952
11.638,952
11.639,952
11.64,952
11.641,952
11.642,952
11.643,952
11.644,952
11.645,952
11.646,952
11.647,952
11.648,952
11.649,952
11.65,952
11.651,952
11.652,952
11.653,952
11.654,952
11.655,952
11.656,952
11.657,952
11.658,952
11.659,952
11.66,952
11.661,952
11.662,952
11.663,952
11.664,952
11.665,952
11.666,952
11.667,952
11.668,952
11.669,952
11.67,952
11.671,952
11.672,952
11.673,952
11.674,952
11.675,952
11.676,952
11.677,952
11.678,952
11.679,952
11.68,952
11.681,952
11.682,952
11.683,952
11.684,952
11.685,952
11.686,951
11.687,951
11.688,951
11.689,951
11.69,951
11.691,951
11.692,951
11.693,951
11.694,951
11.695,951
11.696,951
11.697,951
11.698,951
11.699,951
11.7,951
11.701,951
11.702,951
11.703,951
11.704,951
11.705,951
11.706,951
11.707,951
11.708,951
11.709,951
11.71,951
11.711,951
11.712,951
11.713,951
11.714,951
11.715,951
11.716,951
11.717,951
11.718,951
11.719,951
11.72,951
11.721,951
11.722,951
11.723,951
11.724,951
11.725,951
11.726,951
11.727,951
11.728,951
11.729,951
11.73,951
11.731,951
11.732,951
11.733,951
11.734,951
11.735,951
11.736,951
11.737,951
11.738,951
11.739,951
11.74,951
11.741,951
11.742,951
11.743,951
11.744,951
11.745,951
11.746,951
11.747,951
11.748,951
11.749,951
11.75,951
11.751,951
11.752,951
11.753,950
11.754,950
11.755,950
11.756,950
11.757,950
11.758,950
11.759,950
11.76,950
11.761,950
11.762,950
11.763,950
11.764,950
11.765,950
11.766,950
11.767,950
11.768,950
11.769,950
11.77,950
11.771,950
11.772,950
11.773,950
11.774,950
11.775,950
11.776,950
11.777,950
11.778,950
11.779,950
11.78,950
11.781,950
11.782,950
11.783,950
11.784,950
11.785,950
11.786,950
11.787,950
11.788,950
11.789,950
11.79,950
11.791,950
11.792,950
11.793,950
11.794,950
11.795,950
11.796,950
11.797,950
11.798,950
11.799,950
11.8,950
11.801,950
11.802,950
11.803,950
11.804,950
11.805,950
11.806,950
11.807,950
11.808,950
11.809,950
11.81,950
11.811,950
11.812,950
11.813,950
11.814,950
11.815,950
11.816,950
11.817,950
11.818,950
11.819,950
11.82,950
11.821,950
11.822,949
11.823,949
11.824,949
11.825,949
11.826,949
11.827,949
11.828,949
11.829,949
11.83,949
11.831,949
11.832,949
11.833,949
11.834,949
11.835,949
11.836,949
11.837,949
11.838,949
11.839,949
11.84,949
11.841,949
11.842,949
11.843,949
11.844,949
11.845,949
11.846,949
11.847,949
11.848,949
11.849,949
11.85,949
11.851,949
11.852,949
11.853,949
11.854,949
11.855,949
11.856,949
11.857,949
11.858,949
11.859,949
11.86,949
11.861,949
11.862,949
11.863,949
11.864,949
11.865,949
11.866,949
11.867,949
11.868,949
11.869,949
11.87,949
11.871,949
11.872,949
11.873,949
11.874,949
11.875,949
11.876,949
11.877,949
11.878,949
11.879,949
11.88,949
11.881,949
11.882,949
11.883,949
11.884,949
11.885,949
11.886,949
11.887,949
11.888,949
11.889,949
11.89,949
11.891,949
11.892,949
11.893,949
11.894,948
11.895,948
11.896,948
11.897,948
11.898,948
11.899,948
11.9,948
11.901,948
11.902,948
11.903,948
11.904,948
11.905,948
11.906,948
11.907,948
11.908,948
11.909,948
11.91,948
11.911,948
11.912,948
11.913,948
11.914,948
11.915,948
11.916,948
11.917,948
11.918,948
11.919,948
11.92,948
11.921,948
11.922,948
11.923,948
11.924,948
11.925,948
11.926,948
11.927,948
11.928,948
11.929,948
11.93,948
11.931,948
11.932,948
11.933,948
11.934,948
11.935,948
11.936,948
11.937,948
11.938,948
11.939,948
11.94,948
11.941,948
11.942,948
11.943,948
11.944,948
11.945,948
11.946,948
11.947,948
11.948,948
11.949,948
11.95,948
11.951,948
11.952,948
11.953,948
11.954,948
11.955,948
11.956,948
11.957,948
11.958,948
11.959,948
11.96,948
11.961,948
11.962,948
11.963,948
11.964,948
11.965,948
11.966,948
11.967,948
11.968,948
11.969,947
11.97,947
11.971,947
11.972,947
11.973,947
11.974,947
11.975,947
11.976,947
11.977,947
11.978,947
11.979,947
11.98,947
11.981,947
11.982,947
11.983,947
11.984,947
11.985,947
11.986,947
11.987,947
11.988,947
11.989,947
11.99,947
11.991,947
11.992,947
11.993,947
11.994,947
11.995,947
11.996,947
11.997,947
11.998,947
11.999,947
12,947
12.001,947
12.002,947
12.003,947
12.004,947
12.005,947
12.006,947
12.007,947
12.008,947
12.009,947
12.01,947
12.011,947
12.012,947
12.013,947
12.014,947
12.015,947
12.016,947
12.017,947
12.018,947
12.019,947
12.02,947
12.021,947
12.022,947
12.023,947
12.024,947
12.025,947
12.026,947
12.027,947
12.028,947
12.029,947
12.03,947
12.031,947
12.032,947
12.033,947
12.034,947
12.035,947
12.036,947
12.037,947
12.038,947
12.039,947
12.04,947
12.041,947
12.042,947
12.043,947
12.044,947
12.045,947
12.046,947
12.047,946
12.048,946
12.049,946
12.05,946
12.051,946
12.052,946
12.053,946
12.054,946
12.055,946
12.056,946
12.057,946
12.058,946
12.059,946
12.06,946
12.061,946
12.062,946
12.063,946
12.064,946
12.065,946
12.066,946
12.067,946
12.068,946
12.069,946
12.07,946
12.071,946
12.072,946
12.073,946
12.074,946
12.075,946
12.076,946
12.077,946
12.078,946
12.079,946
12.08,946
12.081,946
12.082,946
12.083,946
12.084,946
12.085,946
12.086,946
12.087,946
12.088,946
12.089,946
12.09,946
12.091,946
12.092,946
12.093,946
12.094,946
12.095,946
12.096,946
12.097,946
12.098,946
12.099,946
12.1,946
12.101,946
12.102,946
12.103,946
12.104,946
12.105,946
12.106,946
12.107,946
12.108,946
12.109,946
12.11,946
12.111,946
12.112,946
12.113,946
12.114,946
12.115,946
12.116,946
12.117,946
12.118,946
12.119,946
12.12,946
12.121,946
12.122,946
12.123,946
12.124,946
12.125,946
12.126,946
12.127,946
12.128,945
12.129,945
12.13,945
12.131,945
12.132,945
12.133,945
12.134,945
12.135,945
12.136,945
12.137,945
12.138,945
12.139,945
12.14,945
12.141,945
12.142,945
12.143,945
12.144,945
12.145,945
12.146,945
12.147,945
12.148,945
12.149,945
12.15,945
12.151,945
12.152,945
12.153,945
12.154,945
12.155,945
12.156,945
12.157,945
12.158,945
12.159,945
12.16,945
12.161,945
12.162,945
12.163,945
12.164,945
12.165,945
12.166,945
12.167,945
12.168,945
12.169,945
12.17,945
12.171,945
12.172,945
12.173,945
12.174,945
12.175,945
12.176,945
12.177,945
12.178,945
12.179,945
12.18,945
12.181,945
12.182,945
12.183,945
12.184,945
12.185,945
12.186,945
12.187,945
12.188,945
12.189,945
12.19,945
12.191,945
12.192,945
12.193,945
12.194,945
12.195,945
12.196,945
12.197,945
12.198,945
12.199,945
12.2,945
12.201,945
12.202,945
12.203,945
12.204,945
12.205,945
12.206,945
12.207,945
12.208,945
12.209,945
12.21,945
12.211,945
12.212,944
12.213,944
12.214,944
12.215,944
12.216,944
12.217,944
12.218,944
12.219,944
12.22,944
12.221,944
12.222,944
12.223,944
12.224,944
12.225,944
12.226,944
12.227,944
12.228,944
12.229,944
12.23,944
12.231,944
12.232,944
12.233,944
12.234,944
12.235,944
12.236,944
12.237,944
12.238,944
12.239,944
12.24,944
12.241,944
12.242,944
12.243,944
12.244,944
12.245,944
12.246,944
12.247,944
12.248,944
12.249,944
12.25,944
12.251,944
12.252,944
12.253,944
12.254,944
12.255,944
12.256,944
12.257,944
12.258,944
12.259,944
12.26,944
12.261,944
12.262,944
12.263,944
12.264,944
12.265,944
12.266,944
12.267,944
12.268,944
12.269,944
12.27,944
12.271,944
12.272,944
12.273,944
12.274,944
12.275,944
12.276,944
12.277,944
12.278,944
12.279,944
12.28,944
12.281,944
12.282,944
12.283,944
12.284,944
12.285,944
12.286,944
12.287,944
12.288,944
12.289,944
12.29,944
12.291,944
12.292,944
12.293,944
12.294,944
12.295,944
12.296,944
12.297,944
12.298,944
12.299,944
12.3,943
12.301,943
12.302,943
12.303,943
12.304,943
12.305,943
12.306,943
12.307,943
12.308,943
12.309,943
12.31,943
12.311,943
12.312,943
12.313,943
12.314,943
12.315,943
12.316,943
12.317,943
12.318,943
12.319,943
12.32,943
12.321,943
12.322,943
12.323,943
12.324,943
12.325,943
12.326,943
12.327,943
12.328,943
12.329,943
12.33,943
12.331,943
12.332,943
12.333,943
12.334,943
12.335,943
12.336,943
12.337,943
12.338,943
12.339,943
12.34,943
12.341,943
12.342,943
12.343,943
12.344,943
12.345,943
12.346,943
12.347,943
12.348,943
12.349,943
12.35,943
12.351,943
12.352,943
12.353,943
12.354,943
12.355,943
12.356,943
12.357,943
12.358,943
12.359,943
12.36,943
12.361,943
12.362,943
12.363,943
12.364,943
12.365,943
12.366,943
12.367,943
12.368,943
12.369,943
12.37,943
12.371,943
12.372,943
12.373,943
12.374,943
12.375,943
12.376,943
12.377,943
12.378,943
12.379,943
12.38,943
12.381,943
12.382,943
12.383,943
12.384,943
12.385,943
12.386,943
12.387,943
12.388,943
12.389,943
12.39,943
12.391,943
12.392,942
12.393,942
12.394,942
12.395,942
12.396,942
12.397,942
12.398,942
12.399,942
12.4,942
12.401,942
12.402,942
12.403,942
12.404,942
12.405,942
12.406,942
12.407,942
12.408,942
12.409,942
12.41,942
12.411,942
12.412,942
12.413,942
12.414,942
12.415,942
12.416,942
12.417,942
12.418,942
12.419,942
12.42,942
12.421,942
12.422,942
12.423,942
12.424,942
12.425,942
12.426,942
12.427,942
12.428,942
12.429,942
12.43,942
12.431,942
12.432,942
12.433,942
12.434,942
12.435,942
12.436,942
12.437,942
12.438,942
12.439,942
12.44,942
12.441,942
12.442,942
12.443,942
12.444,942
12.445,942
12.446,942
12.447,942
12.448,942
12.449,942
12.45,942
12.451,942
12.452,942
12.453,942
12.454,942
12.455,942
12.456,942
12.457,942
12.458,942
12.459,942
12.46,942
12.461,942
12.462,942
12.463,942
12.464,942
12.465,942
12.466,942
12.467,942
12.468,942
12.469,942
12.47,942
12.471,942
12.472,942
12.473,942
12.474,942
12.475,942
12.476,942
12.477,942
12.478,942
12.479,942
12.48,942
12.481,942
12.482,942
12.483,942
12.484,942
12.485,942
12.486,942
12.487,942
12.488,942
12.489,941
12.49,941
12.491,941
12.492,941
12.493,941
12.494,941
12.495,941
12.496,941
12.497,941
12.498,941
12.499,941
12.5,941
12.501,941
12.502,941
12.503,941
12.504,941
12.505,941
12.506,941
12.507,941
12.508,941
12.509,941
12.51,941
12.511,941
12.512,941
12.513,941
12.514,941
12.515,941
12.516,941
12.517,941
12.518,941
12.519,941
12.52,941
12.521,941
12.522,941
12.523,941
12.524,941
12.525,941
12.526,941
12.527,941
12.528,941
12.529,941
12.53,941
12.531,941
12.532,941
12.533,941
12.534,941
12.535,941
12.536,941
12.537,941
12.538,941
12.539,941
12.54,941
12.541,941
12.542,941
12.543,941
12.544,941
12.545,941
12.546,941
12.547,941
12.548,941
12.549,941
12.55,941
12.551,941
12.552,941
12.553,941
12.554,941
12.555,941
12.556,941
12.557,941
12.558,941
12.559,941
12.56,941
12.561,941
12.562,941
12.563,941
12.564,941
12.565,941
12.566,941
12.567,941
12.568,941
12.569,941
12.57,941
12.571,941
12.572,941
12.573,941
12.574,941
12.575,941
12.576,941
12.577,941
12.578,941
12.579,941
12.58,941
12.581,941
12.582,941
12.583,941
12.584,941
12.585,941
12.586,941
12.587,941
12.588,941
12.589,941
12.59,940
12.591,940
12.592,940
12.593,940
12.594,940
12.595,940
12.596,940
12.597,940
12.598,940
12.599,940
12.6,940
12.601,940
12.602,940
12.603,940
12.604,940
12.605,940
12.606,940
12.607,940
12.608,940
12.609,940
12.61,940
12.611,940
12.612,940
12.613,940
12.614,940
12.615,940
12.616,940
12.617,940
12.618,940
12.619,940
12.62,940
12.621,940
12.622,940
12.623,940
12.624,940
12.625,940
12.626,940
12.627,940
12.628,940
12.629,940
12.63,940
12.631,940
12.632,940
12.633,940
12.634,940
12.635,940
12.636,940
12.637,940
12.638,940
12.639,940
12.64,940
12.641,940
12.642,940
12.643,940
12.644,940
12.645,940
12.646,940
12.647,940
12.648,940
12.649,940
12.65,940
12.651,940
12.652,940
12.653,940
12.654,940
12.655,940
12.656,940
12.657,940
12.658,940
12.659,940
12.66,940
12.661,940
12.662,940
12.663,940
12.664,940
12.665,940
12.666,940
12.667,940
12.668,940
12.669,940
12.67,940
12.671,940
12.672,940
12.673,940
12.674,940
12.675,940
12.676,940
12.677,940
12.678,940
12.679,940
12.68,940
12.681,940
12.682,940
12.683,940
12.684,940
12.685,940
12.686,940
12.687,940
12.688,940
12.689,940
12.69,940
12.691,940
12.692,940
12.693,940
12.694,940
12.695,940
12.696,940
12.697,939
12.698,939
12.699,939
12.7,939
12.701,939
12.702,939
12.703,939
12.704,939
12.705,939
12.706,939
12.707,939
12.708,939
12.709,939
12.71,939
12.711,939
12.712,939
12.713,939
12.714,939
12.715,939
12.716,939
12.717,939
12.718,939
12.719,939
12.72,939
12.721,939
12.722,939
12.723,939
12.724,939
12.725,939
12.726,939
12.727,939
12.728,939
12.729,939
12.73,939
12.731,939
12.732,939
12.733,939
12.734,939
12.735,939
12.736,939
12.737,939
12.738,939
12.739,939
12.74,939
12.741,939
12.742,939
12.743,939
12.744,939
12.745,939
12.746,939
12.747,939
12.748,939
12.749,939
12.75,939
12.751,939
12.752,939
12.753,939
12.754,939
12.755,939
12.756,939
12.757,939
12.758,939
12.759,939
12.76,939
12.761,939
12.762,939
12.763,939
12.764,939
12.765,939
12.766,939
12.767,939
12.768,939
12.769,939
12.77,939
12.771,939
12.772,939
12.773,939
12.774,939
12.775,939
12.776,939
12.777,939
12.778,939
12.779,939
12.78,939
12.781,939
12.782,939
12.783,939
12.784,939
12.785,939
12.786,939
12.787,939
12.788,939
12.789,939
12.79,939
12.791,939
12.792,939
12.793,939
12.794,939
12.795,939
12.796,939
12.797,939
12.798,939
12.799,939
12.8,939
12.801,939
12.802,939
12.803,939
12.804,939
12.805,939
12.806,939
12.807,939
12.808,939
12.809,939
12.81,939
12.811,938
12.812,938
12.813,938
12.814,938
12.815,938
12.816,938
12.817,938
12.818,938
12.819,938
12.82,938
12.821,938
12.822,938
12.823,938
12.824,938
12.825,938
12.826,938
12.827,938
12.828,938
12.829,938
12.83,938
12.831,938
12.832,938
12.833,938
12.834,938
12.835,938
12.836,938
12.837,938
12.838,938
12.839,938
12.84,938
12.841,938
12.842,938
12.843,938
12.844,938
12.845,938
12.846,938
12.847,938
12.848,938
12.849,938
12.85,938
12.851,938
12.852,938
12.853,938
12.854,938
12.855,938
12.856,938
12.857,938
12.858,938
12.859,938
12.86,938
12.861,938
12.862,938
12.863,938
12.864,938
12.865,938
12.866,938
12.867,938
12.868,938
12.869,938
12.87,938
12.871,938
12.872,938
12.873,938
12.874,938
12.875,938
12.876,938
12.877,938
12.878,938
12.879,938
12.88,938
12.881,938
12.882,938
12.883,938
12.884,938
12.885,938
12.886,938
