0.002	-169
0.003	-170
0.004	-171
0.005	-172
0.006	-172
0.007	-172
0.008	-172
0.009	-172
0.01	-172
0.011	-172
0.012	-172
0.013	-173
0.014	-174
0.015	-175
0.016	-177
0.017	-180
0.018	-182
0.019	-184
0.02	-185
0.021	-186
0.022	-187
0.023	-188
0.024	-189
0.025	-191
0.026	-191
0.027	-191
0.028	-191
0.029	-191
0.03	-190
0.031	-189
0.032	-188
0.033	-188
0.034	-189
0.035	-190
0.036	-191
0.037	-192
0.038	-194
0.039	-195
0.04	-196
0.041	-197
0.042	-198
0.043	-199
0.044	-202
0.045	-204
0.046	-206
0.047	-208
0.048	-211
0.049	-213
0.05	-215
0.051	-217
0.052	-220
0.053	-222
0.054	-225
0.055	-229
0.056	-232
0.057	-235
0.058	-239
0.059	-242
0.06	-245
0.061	-249
0.062	-252
0.063	-255
0.064	-258
0.065	-259
0.066	-260
0.067	-261
0.068	-261
0.069	-261
0.07	-261
0.071	-262
0.072	-263
0.073	-264
0.074	-265
0.075	-268
0.076	-270
0.077	-272
0.078	-276
0.079	-281
0.08	-285
0.081	-290
0.082	-294
0.083	-299
0.084	-303
0.085	-307
0.086	-310
0.087	-313
0.088	-316
0.089	-318
0.09	-321
0.091	-323
0.092	-325
0.093	-327
0.094	-330
0.095	-331
0.096	-332
0.097	-334
0.098	-335
0.099	-335
0.1	-335
0.101	-335
0.102	-334
0.103	-333
0.104	-331
0.105	-330
0.106	-329
0.107	-328
0.108	-327
0.109	-325
0.11	-323
0.111	-320
0.112	-319
0.113	-317
0.114	-316
0.115	-315
0.116	-315
0.117	-315
0.118	-315
0.119	-315
0.12	-313
0.121	-312
0.122	-311
0.123	-309
0.124	-307
0.125	-304
0.126	-300
0.127	-296
0.128	-291
0.129	-287
0.13	-281
0.131	-275
0.132	-270
0.133	-264
0.134	-259
0.135	-253
0.136	-248
0.137	-245
0.138	-241
0.139	-238
0.14	-236
0.141	-233
0.142	-231
0.143	-229
0.144	-227
0.145	-224
0.146	-222
0.147	-219
0.148	-215
0.149	-212
0.15	-208
0.151	-203
0.152	-199
0.153	-195
0.154	-193
0.155	-190
0.156	-188
0.157	-188
0.158	-189
0.159	-191
0.16	-193
0.161	-199
0.162	-204
0.163	-210
0.164	-218
0.165	-226
0.166	-233
0.167	-240
0.168	-246
0.169	-252
0.17	-257
0.171	-259
0.172	-262
0.173	-264
0.174	-264
0.175	-263
0.176	-262
0.177	-261
0.178	-260
0.179	-259
0.18	-257
0.181	-257
0.182	-257
0.183	-257
0.184	-257
0.185	-259
0.186	-260
0.187	-261
0.188	-263
0.189	-265
0.19	-267
0.191	-270
0.192	-272
0.193	-274
0.194	-276
0.195	-276
0.196	-276
0.197	-276
0.198	-277
0.199	-278
0.2	-279
0.201	-281
0.202	-282
0.203	-283
0.204	-284
0.205	-285
0.206	-286
0.207	-287
0.208	-288
0.209	-290
0.21	-291
0.211	-292
0.212	-292
0.213	-292
0.214	-292
0.215	-292
0.216	-292
0.217	-292
0.218	-292
0.219	-291
0.22	-290
0.221	-289
0.222	-288
0.223	-286
0.224	-285
0.225	-284
0.226	-284
0.227	-284
0.228	-284
0.229	-285
0.23	-286
0.231	-287
0.232	-288
0.233	-289
0.234	-291
0.235	-292
0.236	-293
0.237	-294
0.238	-295
0.239	-296
0.24	-296
0.241	-296
0.242	-296
0.243	-295
0.244	-294
0.245	-293
0.246	-292
0.247	-292
0.248	-292
0.249	-292
0.25	-291
0.251	-290
0.252	-289
0.253	-288
0.254	-288
0.255	-288
0.256	-288
0.257	-288
0.258	-288
0.259	-288
0.26	-287
0.261	-286
0.262	-285
0.263	-284
0.264	-284
0.265	-284
0.266	-284
0.267	-285
0.268	-286
0.269	-287
0.27	-289
0.271	-290
0.272	-291
0.273	-292
0.274	-293
0.275	-294
0.276	-295
0.277	-296
0.278	-296
0.279	-296
0.28	-296
0.281	-295
0.282	-293
0.283	-292
0.284	-291
0.285	-290
0.286	-289
0.287	-288
0.288	-287
0.289	-286
0.29	-284
0.291	-283
0.292	-282
0.293	-281
0.294	-280
0.295	-279
0.296	-278
0.297	-277
0.298	-276
0.299	-276
0.3	-276
0.301	-276
0.302	-276
0.303	-276
0.304	-276
0.305	-275
0.306	-274
0.307	-273
0.308	-272
0.309	-271
0.31	-270
0.311	-269
0.312	-267
0.313	-266
0.314	-265
0.315	-264
0.316	-263
0.317	-262
0.318	-261
0.319	-260
0.32	-258
0.321	-257
0.322	-258
0.323	-259
0.324	-260
0.325	-262
0.326	-264
0.327	-266
0.328	-269
0.329	-270
0.33	-271
0.331	-272
0.332	-273
0.333	-273
0.334	-273
0.335	-273
0.336	-273
0.337	-273
0.338	-273
0.339	-273
0.34	-273
0.341	-273
0.342	-273
0.343	-274
0.344	-275
0.345	-276
0.346	-276
0.347	-276
0.348	-276
0.349	-276
0.35	-273
0.351	-271
0.352	-269
0.353	-267
0.354	-264
0.355	-262
0.356	-260
0.357	-258
0.358	-255
0.359	-253
0.36	-253
0.361	-253
0.362	-253
0.363	-255
0.364	-259
0.365	-262
0.366	-265
0.367	-266
0.368	-267
0.369	-268
0.37	-270
0.371	-271
0.372	-272
0.373	-272
0.374	-270
0.375	-267
0.376	-265
0.377	-263
0.378	-261
0.379	-258
0.38	-258
0.381	-259
0.382	-260
0.383	-261
0.384	-262
0.385	-263
0.386	-264
0.387	-267
0.388	-270
0.389	-274
0.39	-277
0.391	-279
0.392	-281
0.393	-284
0.394	-284
0.395	-284
0.396	-284
0.397	-284
0.398	-284
0.399	-284
0.4	-284
0.401	-284
0.402	-284
0.403	-284
0.404	-284
0.405	-283
0.406	-282
0.407	-280
0.408	-278
0.409	-276
0.41	-274
0.411	-272
0.412	-271
0.413	-270
0.414	-269
0.415	-271
0.416	-273
0.417	-276
0.418	-278
0.419	-280
0.42	-282
0.421	-285
0.422	-288
0.423	-292
0.424	-295
0.425	-298
0.426	-300
0.427	-302
0.428	-303
0.429	-301
0.43	-298
0.431	-296
0.432	-294
0.433	-292
0.434	-289
0.435	-287
0.436	-283
0.437	-280
0.438	-276
0.439	-274
0.44	-272
0.441	-270
0.442	-268
0.443	-267
0.444	-266
0.445	-264
0.446	-261
0.447	-258
0.448	-254
0.449	-252
0.45	-249
0.451	-247
0.452	-245
0.453	-244
0.454	-243
0.455	-242
0.456	-243
0.457	-244
0.458	-245
0.459	-246
0.46	-247
0.461	-248
0.462	-249
0.463	-250
0.464	-252
0.465	-253
0.466	-253
0.467	-253
0.468	-253
0.469	-253
0.47	-252
0.471	-251
0.472	-250
0.473	-249
0.474	-249
0.475	-249
0.476	-249
0.477	-248
0.478	-247
0.479	-246
0.48	-245
0.481	-244
0.482	-242
0.483	-241
0.484	-239
0.485	-236
0.486	-234
0.487	-233
0.488	-232
0.489	-231
0.49	-230
0.491	-230
0.492	-230
0.493	-230
0.494	-230
0.495	-230
0.496	-230
0.497	-230
0.498	-230
0.499	-230
0.5	-230
0.501	-229
0.502	-228
0.503	-226
0.504	-224
0.505	-222
0.506	-220
0.507	-218
0.508	-217
0.509	-216
0.51	-215
0.511	-215
0.512	-215
0.513	-215
0.514	-215
0.515	-216
0.516	-217
0.517	-218
0.518	-217
0.519	-216
0.52	-215
0.521	-213
0.522	-211
0.523	-209
0.524	-207
0.525	-206
0.526	-204
0.527	-203
0.528	-208
0.529	-215
0.53	-221
0.531	-232
0.532	-252
0.533	-272
0.534	-292
0.535	-323
0.536	-355
0.537	-388
0.538	-423
0.539	-461
0.54	-499
0.541	-536
0.542	-568
0.543	-599
0.544	-629
0.545	-652
0.546	-669
0.547	-684
0.548	-698
0.549	-694
0.55	-691
0.551	-687
0.552	-672
0.553	-649
0.554	-626
0.555	-599
0.556	-558
0.557	-516
0.558	-474
0.559	-430
0.56	-383
0.561	-337
0.562	-295
0.563	-259
0.564	-223
0.565	-186
0.566	-168
0.567	-151
0.568	-134
0.569	-126
0.57	-127
0.571	-128
0.572	-130
0.573	-141
0.574	-153
0.575	-164
0.576	-175
0.577	-186
0.578	-198
0.579	-208
0.58	-214
0.581	-219
0.582	-225
0.583	-225
0.584	-224
0.585	-223
0.586	-221
0.587	-218
0.588	-214
0.589	-211
0.59	-210
0.591	-209
0.592	-207
0.593	-207
0.594	-207
0.595	-207
0.596	-207
0.597	-208
0.598	-209
0.599	-210
0.6	-211
0.601	-211
0.602	-211
0.603	-211
0.604	-209
0.605	-208
0.606	-207
0.607	-206
0.608	-205
